production_budget,worldwide_gross,title_year,aspect_ratio,duration.1,cast_total_facebook_likes,imdb_score
8500000,198883,2008,1.85,150,4168,6.7
8470000,42355526,2010,2.35,128,8532,8
8400000,6831069,2007,2.126976154,128,4004,7.3
8300000,50827466,2013,2.126976154,160,2350,6.9
8300000,2598224,1999,1.85,126,823,7.1
8300000,25670174,2006,1.85,127,128,7.5
8300000,1353296,2009,1.85,117,858,6.4
8250000,30017697,1951,1.37,171,1373,7.2
8200000,286214286,1965,2.35,174,1495,8
8000000,212928762,1994,2.35,178,16557,8.9
8000000,76657000,1979,1.85,95,5673,7.7
8000000,62599495,1984,1.85,111,15361,6.2
8000000,100642353,2006,2.35,101,7227,7.9
8000000,76200721,2010,1.85,92,16982,7.1
8000000,52287414,1986,1.85,89,644,8.1
8000000,82955633,2002,1.85,113,241,7.6
8000000,43000000,1979,1.85,112,17568,7.6
8000000,50811858,2004,1.85,95,1792,3.5
8000000,41334735,2011,1.85,100,39807,7.7
8000000,34873513,1996,2.35,108,3023,5.6
8000000,28315272,2002,1.85,109,3199,6.5
8000000,53068955,2014,2.35,94,1024,6.1
8000000,47782426,2008,1.85,90,1534,5.2
8000000,25919211,1992,2.35,140,13180,7.5
8000000,24474312,1981,1.85,93,1455,5
8000000,82000000,1969,2.35,142,1769,6.8
8000000,22549338,1993,1.85,111,37645,7.4
8000000,20036244,1982,1.85,130,2662,6.9
8000000,20036244,1982,1.85,130,2662,6.9
8000000,18959424,2006,2.35,112,2832,7.5
8000000,18090181,1994,1.85,107,1775,6.4
8000000,22591451,1999,1.85,91,1760,5.7
8000000,22850872,2013,1.85,93,1183,7.1
8000000,17394881,1998,1.85,82,2400,6.7
8000000,29937909,2009,1.85,97,25792,5.6
8000000,68838736,2013,1.85,104,517,7.4
8000000,28674417,2000,2.35,102,25462,7.6
8000000,16585503,2002,1.85,93,27646,6.5
8000000,12740705,2006,2.35,116,895,7
8000000,10629320,2009,2.35,138,17524,6.3
8000000,8864699,1994,1.85,110,3293,6.5
8000000,8279017,2000,2.35,92,1761,6.9
8000000,6632950,2010,1.85,101,2786,7.2
8000000,5656388,1996,1.85,98,3502,4.9
8000000,10192613,2000,2.35,92,2687,5.3
8000000,5531455,2015,2.35,90,1442,7.3
8000000,20005613,2010,2.35,129,2265,7.3
8000000,2275557,1991,1.85,79,2404,6
8000000,2256606,1998,1.85,104,1795,6.6
8000000,15644196,2010,2.35,113,7692,7.2
8000000,2476491,2007,2.35,92,15848,6.9
8000000,3582797,2009,1.85,75,75,7.7
8000000,590817,1997,1.66,106,1610,6.8
8000000,589308,1983,1.85,98,2413,4
8000000,973443,2005,2.35,108,3921,6.5
8000000,458232,2007,2.35,99,1234,6.4
8000000,524747,2003,1.85,109,41645,5.6
8000000,456814,2006,2.35,93,786,6.8
8000000,2818394,2012,16,180,6343,7.2
8000000,127188,2005,2.35,99,9608,5.5
8000000,109338,2010,2.35,98,11770,6.9
8000000,3270974,2008,2.35,95,3185,6
8000000,2721534,2002.130733,2.126976154,142,29196,7.7
8000000,143782,2006,2.35,107,2512,6.4
8000000,53086,2014,2.35,97,326,5.3
8000000,446438,2004,1.66,102,2572,6.6
8000000,19585,1988,1.85,124,28,8.1
8000000,414617,2007,2.35,97,37457,5.9
7900000,3129471,2005,2.35,90,619,6.9
7800000,24021282,2003,1.85,102,1389,6.8
7700000,882290,1989,1.33,90,1526,6.5
7500000,106593296,1989,1.85,99,12619,7.4
7500000,43492389,1997,1.85,115,4737,6.9
7500000,59101642,2009,2.35,95,54075,7.7
7500000,36238752,1995,2.35,89,407,6.7
7500000,40016662,2005,2.35,92,25092,7.6
7500000,33606409,2007,2.35,94,4707,5.4
7500000,29652736,2009,2.35,100,4198,7.3
7500000,10849158,2009,1.85,92,41867,6.2
7500000,11843260,2002,1.85,105,1442,7.2
7500000,11758418,2005,2.35,106,1871,6.4
7500000,5142858,1984,1.85,109,2024,6
7500000,4239767,2002,1.85,102,1834,6
7500000,4151836,2008,1.85,97,4091,3.1
7500000,8539003,2011,2.35,113,4370,6.7
7500000,2204660,2016,2.35,118,19879,7
7500000,555335,2003,1.85,112,15396,5.5
7500000,1788324,2003,2.35,93,1176,6.3
7500000,10834406,2009,1.85,92,4099,5.7
7500000,32572,2012,2.126976154,95,409,5.6
7500000,13524,2012,2.126976154,101,7206,4.8
7400000,9443864,2007,2.126976154,153,902,5.4
7300000,25397460,2007,1.85,89,1754,8
7300000,12023606,2009,2.35,97,2486,7.2
7200000,116000000,1971,2.35,120,1105,6.7
7200000,12678312,1999,1.37,100,2428,3.5
7200000,295492,2010,2.35,119,69,6.8
7000000,231450102,2007,1.85,96,28817,7.5
7000000,231450102,2007,1.85,96,28817,7.5
7000000,268500000,1972,1.85,175,28122,9.2
7000000,170549753,2012,2.35,110,46646,6.1
7000000,201463574,1983,1.85,95,791,6.1
7000000,40157856,1993,1.85,121,1051,7.6
7000000,38158601,2011,1.85,112,5959,5.7
7000000,161800000,1973,1.66,121,1865,6.8
7000000,35795319,2000,1.37,95,2515,7
7000000,47289758,2003,2.35,96,2212,4.9
7000000,55617866,2008,2.35,112,16289,7.2
7000000,56586901,2005,1.85,93,22745,7.5
7000000,49924079,2005,2.35,110,22140,7.4
7000000,25532388,1995,1.85,104,33758,7.2
7000000,25000000,1976,2.35,119,2951,6.8
7000000,97600000,1974,1.66,125,17611,6.8
7000000,20257000,1988,1.85,96,5282,5.2
7000000,18642318,2000,1.44,46,13448,7.5
7000000,18190831,2015,2.35,103,1342,7.3
7000000,20940428,2005,1.85,109,3544,6.9
7000000,36146087,2014,1.85,89,2517,4
7000000,16149180,1996,1.85,92,2240,6.8
7000000,14618727,2014,2.126976154,116,3110,6.9
7000000,14231669,2002.130733,1.33,44,7970,8.2
7000000,15471229,1999,2.35,95,4837,6.1
7000000,17005466,2003,1.85,105,2444,6
7000000,30360570,2009,1.85,106,1120,7
7000000,10828305,2009,2.35,100,19330,7.1
7000000,28142379,2009,2.35,99,14816,7.6
7000000,8824553,1989,1.85,103,1990,6.2
7000000,8373585,1988,1.85,164,1934,7.6
7000000,10062896,2010,1.85,91,1136,6.3
7000000,7824358,1999,1.85,96,2018,6.4
7000000,25269040,2004,2.35,122,2321,6.2
7000000,16866928,2002,2.35,94,312,7.5
7000000,5694308,2007,1.85,93,3128,2
7000000,5430822,1992,1.85,96,493,6.2
7000000,4720371,2001,1.85,113,11116,6.5
7000000,7017859,2004,2.35,192,9984,7.9
7000000,2667084,2008,2.35,99,2158,6.8
7000000,2165637,1999,1.85,100,1906,6.3
7000000,2703821,2002,1.85,105,2684,6.6
7000000,1891936,2009,2.35,99,2589,6.5
7000000,17023121,2010,1.85,97,684,6.3
7000000,1661464,2006,1.85,99,6526,6.4
7000000,1933829,2013,2.126976154,100,2909,5.8
7000000,1429453,2009,2.35,105,1417,5.3
7000000,1246141,1983,2.126976154,100,11059,4.8
7000000,5010509,2009,2.35,125,8876,7.2
7000000,1000000,1977,1.85,107,2209,6.3
7000000,1732228,2015,1.85,103,9660,6.5
7000000,1857458,2013,2.35,93,1105,6.2
7000000,492108,2010,2.35,108,2029,5.9
7000000,382946,2010,2.35,106,44969,7.1
7000000,306715,1998,1.85,95,5213,2.3
7000000,719699,2002,2.35,103,13000,6.2
7000000,463039,2005,2.35,97,2544,6.9
7000000,196067,2002,1.85,96,1251,6.7
7000000,46488,2010,1.85,118,27756,6
7000000,411874,1999,2.35,102,12680,7.9
7000000,2053330,2014,2.35,92,198,5.3
7000000,1268346,2011,1.85,88,3150,4.8
7000000,103962,2015,2.35,94,17377,5.8
6900000,41410568,1985,2.35,115,17209,7.3
6900000,44103982,2012,2.35,101,35717,5.6
6900000,7950889,1993,1.85,102,18643,7.7
6800000,927107,1999,1.85,125,333,7.3
6800000,49526,2005,2.35,108,2119,7
6800000,9533964,2003,2.35,101,490,6.4
6750000,6812530,2009,2.35,88,225,6.3
6700000,223878,2003,2.35,125,132,6.5
6600000,828,2009,2.35,88,2728,6.4
6500000,256873813,2014,2.35,99,2323,5.4
6500000,56190094,1991,1.85,112,106,7.8
6500000,54215416,1987,1.85,108,936,6.8
6500000,42488161,1981,1.85,107,1285,7.2
6500000,31899000,1980,2.35,104,2442,7.1
6500000,24103594,1993,1.85,108,4840,6.2
6500000,28383441,1999,2.35,102,2475,7.3
6500000,18110152,2006,2.35,88,1140,5.9
6500000,12376563,1971,2.35,115,394,7.2
6500000,10155691,1999,2.35,91,1405,3.6
6500000,6173485,2001,2.35,141,105,7.7
6500000,20412841,2011,2.35,101,15230,7.3
6500000,11745931,2004,2.35,105,29277,7.4
6500000,3027956,2013,2.35,116,13180,6.9
6500000,2025032,2005,2.35,100,1942,6.6
6500000,1033810,2004,2.35,97,21107,6.8
6500000,64148,2000,1.85,106,846,7.3
6500000,3149,2010,2.35,102,1904,6.5
6400000,78019031,1984,1.85,107,3582,8.1
6400000,79384539,2003,1.85,121,200,7.7
6400000,8902141,2007,2.35,122,2614,7.7
6400000,4199874,2009,1.85,98,1163,7.6
6100000,2108367,1995,1.85,123,3254,7.2
6000000,137963328,1986,1.85,120,42028,8.1
6000000,221148959,2004,1.85,122,1448,7.5
6000000,102308900,1969,2.35,110,2169,8.1
6000000,102300000,1964,1.66,139,2045,7.8
6000000,52302978,1980,1.85,124,5122,7.8
6000000,43700000,1961,2.2,152,1802,7.6
6000000,39846344,1980,1.85,98,14921,7.4
6000000,27958191,2001,1.85,106,6419,6.3
6000000,46634275,2008,2.35,109,1582,7.9
6000000,26004026,1989,1.85,120,2892,7.9
6000000,25244700,1981,2.35,106,2270,7.2
6000000,25059640,1999,1.85,106,2724,6.9
6000000,34449356,1995,2.35,106,20821,8.6
6000000,22168359,1989,1.85,89,584,5.1
6000000,20400000,1946,1.37,144,2037,6.9
6000000,20695413,2000,1.85,90,4611,7.5
6000000,49155371,2006,2.35,121,1184,7.7
6000000,18504539,2003,1.85,91,1660,7.3
6000000,14545844,1988,1.85,121,1284,5.8
6000000,18209872,2007,1.85,89,1752,2.9
6000000,12793213,1988,1.85,104,10430,6.2
6000000,31716953,1997,2.35,86,773,6.2
6000000,58809149,1998,1.85,99,1462,6.8
6000000,11784569,1995,1.85,98,3221,6.1
6000000,10106975,2011,1.85,99,11328,6.8
6000000,10557291,2000,1.85,122,1517,7
6000000,17252287,2008,1.78,42,844,6.5
6000000,6852450,1999,1.85,101,2697,5.9
6000000,8173486,2009,1.85,104,3825,7.4
6000000,21197454,2011,2.35,96,3569,7.3
6000000,10619770,1999,1.85,90,7103,7.2
6000000,21787233,1998,1.85,97,2103,7
6000000,4713059,2009,1.85,90,1831,5.1
6000000,4398989,1999,2.35,96,5668,5.3
6000000,6591365,2014,2.35,106,18947,6.7
6000000,3273588,1993,1.85,99,382,6.7
6000000,3748479,2001,1.85,95,993,7.8
6000000,3456602,2003,2.35,99,8297,7.2
6000000,3330012,2008,2.35,99,2748,7
6000000,2522928,2001,1.85,95,489,5.8
6000000,11348205,2011,2.35,104,2430,6.1
6000000,1290920,2001,1.85,84,1407,6.4
6000000,773490,1991,1.85,107,2000,3.8
6000000,509424,1969,2.35,144,2379,8
6000000,408159,2010,1.85,90,2370,5.7
6000000,391942,1979,1.85,110,297,7
6000000,267194,2002,1.85,97,841,6.7
6000000,181798,2003,1.66,104,282,6.6
6000000,119452,2006,1.85,97,1081,6.2
6000000,117796,2009,2.35,96,2163,6.7
6000000,1673635,2012,2.35,95,27575,6.3
6000000,1365108,1977,1.85,117,15604,7.4
6000000,4316497,2001,2.35,107,2440,6.2
6000000,36497,2008,1.85,85,14599,4.7
6000000,32544,2014,2.126976154,86,12772,5.8
6000000,26007,2006,2.126976154,152,105,8.3
6000000,13722,2009,1.85,87,1227,5.9
5952000,2120439,1983,1.85,89,477,7.3
5900000,3895664,2002,1.85,111,1858,7.3
5800000,9662214,2008,2.35,103,219,7.1
5800000,15091,2012,2.35,88,1443,5.4
5700000,69582,1998,1.85,94,1477,6.4
5700000,86051320,2002.130733,16,25,1239,8.4
5600000,74566042,2002,1.85,112,2201,6.7
5600000,7009668,2006,1.85,95,2000,2.1
5600000,3281898,2002,1.85,141,2584,6.9
5600000,531806,2010,2.126976154,105,72,3.4
5600000,14683763,2012,2.126976154,141,1065,4.3
5600000,18527766,2009,1.85,85,73,6.6
5500000,159616327,1973,1.85,129,2387,8.3
5500000,57453142,1981,1.85,125,1651,7.2
5500000,50458356,2005,1.85,116,2723,5.6
5500000,35811509,1996,1.85,105,888,7.7
5500000,41268579,2013,2.35,90,44265,6.6
5500000,15700000,1973,2.35,105,17599,7.6
5500000,8761608,2001,1.85,111,34106,7.4
5500000,15155021,2001,1.85,91,16768,7.1
5500000,4865000,1980,2.35,95,396,3.4
5500000,6148823,2003,1.85,92,1033,6.7
5500000,1060512,2003,1.85,104,1315,6.6
5500000,13480196,2011,1.85,93,391,7.2
5500000,56653,2001,2.35,99,6776,4.9
5500000,28468,2011,1.85,96,561,5.3
5500000,24956,2013,1.85,99,81,6.1
5500000,863895,2014,2.126976154,129,631,5.6
5400000,8133256,2002,2.35,99,118,7.4
5300000,29197694,2006,2.35,157,1519,8.4
5300000,440821,2012,2.35,94,1832,6.3
5250000,786677,2007,1.85,96,4883,5
5250000,20097,1999,1.85,90,6111,7.7
5200000,1695126,2004,1.85,98,955,7.6
5200000,11633427,2011,2.126976154,128,787,6.2
5100000,9709597,1980,1.85,103,454,7.3
5000000,374890034,2002,1.85,95,1495,6.6
5000000,202053386,2011,1.85,94,2371,5.8
5000000,152925093,2005,1.85,95,4134,6.6
5000000,161921515,2013,2.35,106,2975,6.6
5000000,106582999,2016,2.35,104,14504,7.3
5000000,79282312,2002,1.85,87,1770,6.6
5000000,87536016,2016,2.35,81,3344,6.9
5000000,140619520,2012,1.85,96,799,4.6
5000000,103590271,2014,2.35,89,5056,4.4
5000000,44793222,1987,1.85,88,1584,6.6
5000000,41833347,1975,2.35,113,971,7.1
5000000,36000000,1953,2.2,135,1920,6.8
5000000,34872033,1991,1.85,93,42002,4.9
5000000,64240813,2003,1.85,109,11736,7.3
5000000,86362372,2014,1.78,101,2161,5
5000000,44115496,2013,2.35,104,2071,6.5
5000000,60611845,2013,2.35,117,17738,8
5000000,39157326,2015,1.85,103,259,6.8
5000000,26010864,1980,2.35,124,13864,8.2
5000000,35341814,2015,2.35,83,11771,5.2
5000000,39723096,2000,2.35,113,1997,8.5
5000000,25861249,2011,1.85,90,15710,6.4
5000000,27342246,2006,1.85,97,2990,7.4
5000000,109280263,2000,1.85,110,1122,7.7
5000000,26853810,2013,1.85,103,8375,7.4
5000000,41799626,2014,1.85,93,1410,6.1
5000000,21277770,1997,1.85,134,428,7.2
5000000,20659423,1982,2.35,102,854,7.3
5000000,19438638,1991,1.85,94,2523,5.1
5000000,19421271,1999,1.33,77,2908,5
5000000,22141647,2016,2.35,134,2410,7.1
5000000,25032000,1981,1.85,129,2014,6.7
5000000,41699612,2014,1.85,101,19673,7.5
5000000,26517819,2011,1.33,86,1520,5.2
5000000,17499242,2014,1.85,106,2840,5.2
5000000,15126948,1995,1.85,93,1227,4.9
5000000,15000000,1954,2.55,139,2112,6.6
5000000,14843425,1997,1.85,109,3843,7.3
5000000,19600000,1981,1.85,99,14306,6.4
5000000,31149251,2012,2.35,94,12306,5.3
5000000,33649881,2001,1.85,106,361,7.7
5000000,30332385,2004,2.35,99,1686,8
5000000,15318257,2008,1.85,82,4856,3.8
5000000,12961389,1996,2.35,135,11400,7.6
5000000,12947763,1986,2.35,89,1160,6.2
5000000,12592907,1982,1.85,110,2943,7.2
5000000,12232628,1983,1.85,107,2383,6.3
5000000,17329337,2008,2.35,91,2528,6.9
5000000,20765083,2016,2.126976154,92,2848,3.5
5000000,11014090,1932,1.37,79,1284,6.6
5000000,11000000,1959,2.2,141,1332,6.2
5000000,10751126,1982,1.85,90,23714,6.2
5000000,10732909,2009,1.85,99,2269,6.1
5000000,10537341,2014,2.35,98,2705,5.4
5000000,9669521,2016,2.126976154,96,3552,4.5
5000000,16628751,2000,1.85,82,315,5.9
5000000,10206551,2004,1.85,92,5668,6.9
5000000,8000000,1976,1.85,106,1199,6.6
5000000,7100000,1978,2.35,126,13591,6.3
5000000,6755271,2001,1.85,90,3004,5.3
5000000,6157157,1989,1.85,150,3942,7
5000000,16515203,2010,1.78,41,55,6.9
5000000,6590172,2006,2.35,90,5202,7
5000000,5476060,2001,1.85,95,5245,6.4
5000000,10676073,2009,2.35,97,19404,7.9
5000000,4816142,2015,2.35,121,6617,4.6
5000000,4414753,2006,1.85,90,5900,5.4
5000000,7951247,1997,2.35,112,2820,7.7
5000000,4815890,2008,2.35,110,25676,6.8
5000000,3707583,1982,2.126976154,87,1324,6.2
5000000,3807503,2015,2.35,95,1836,7.1
5000000,5438120,1994,2.35,108,14574,7.4
5000000,2821010,2010,2.35,97,10517,6.4
5000000,2786939,2014,2.35,112,12897,7
5000000,6205034,2010,1.85,91,1582,7
5000000,2080693,1998,1.85,116,1209,7
5000000,8655397,2004,2.35,94,24994,7.7
5000000,1050861,1992,1.85,103,1201,6.8
5000000,851690,2014,2.126976154,99,3382,4.4
5000000,894030,2003,1.85,98,5185,6.3
5000000,648183,2006,2.35,88,1665,5.6
5000000,407488,1996,1.85,91,648,7.1
5000000,353480,1996,2.35,97,13718,6.1
5000000,1375194,2007,2.35,136,172,7.4
5000000,228830,2008,2.35,118,6,7.5
5000000,5476793,2010,2.35,89,2958,7.6
5000000,282687,2008,1.85,90,4987,7.3
5000000,121016,1947,1.37,95,538,6.2
5000000,99147,1998,1.85,90,3207,6.2
5000000,96760,2004,1.85,95,2984,4.6
5000000,861325,2007,1.85,90,408,6.2
5000000,56001,2014,2.126976154,105,1986,7.5
5000000,83356,2004,2.35,103,1789,3.3
5000000,7556,2015,2.126976154,91,117,4.2
5000000,4568257,2009,2.126976154,90,3217,4.5
5000000,1504960,2008,2.35,92,1258,6.2
4900000,23347469,2009,1.85,99,1519,7.3
4900000,6924321,2011,2.35,107,2363,6.5
4900000,15198,2007,2.35,89,2668,5.3
4833610,34175000,1996,1.85,148,3967,8
4800000,82241110,2005,2.35,93,2990,5.9
4800000,4494560,2013,1.85,90,34779,5.7
4750000,4972016,2011,2.35,121,1520,7.4
4750000,3061763,2005,2.35,94,3690,6.8
4700000,1705139,1988,1.85,118,2545,6.7
4700000,239962,2006,1.85,98,11703,6.8
4638783,11000000,1973,2.35,106,2409,7.4
4600000,3479302,2005,2.126976154,79,286,5.4
4600000,36751984,2013,2.126976154,108.5771861,5,7.1
4600000,3099369,2004,1.85,105,18105,7.8
4600000,968805,2007,1.85,97,15093,5.9
4600000,731767,1980,1.85,94,498,7.2
4600000,731767,2006,1.85,100,122,7.3
4500000,81198894,1984,1.85,96,3113,6.7
4500000,242895809,1994,1.66,117,1862,7.1
4500000,47923795,1980,1.85,104,1662,5.7
4500000,27092880,1982,1.85,90,5002,7.2
4500000,13417292,2002.130733,16,43,1587,7.7
4500000,25344490,2002,2.35,108,26050,7.7
4500000,10400000,1956,1.66,115,588,7.4
4500000,7011317,1996,1.85,109,3668,7.4
4500000,7388858,2000,1.37,102,2235,8.4
4500000,3500000,1945,1.37,100,496,7.1
4500000,5428387,1998,2,115,371,7.2
4500000,1500000,1986,1.85,122,2762,7.5
4500000,7301393,2001,2.35,133,17040,8.1
4500000,1022649,2002,1.85,106,2110,6.8
4500000,281447,2009,1.85,98,5041,6.5
4500000,597989,2015,2.35,95,1885,5.6
4500000,4556982,2002,1.85,109,131,7.9
4500000,2481925,2009,2.35,104,15860,5.9
4500000,92723,2001,1.85,99,29325,6.5
4500000,7838405,2012,2.35,112,4810,6.1
4500000,11774,2014,2.126976154,103,3089,5.8
4400000,108981275,1975,1.85,133,2176,8.7
4400000,36145695,1976,1.85,87,2951,6.7
4400000,9969237,2016,2.35,130,151,8.5
4300000,39374600,2002,2.35,101,497,7.6
4300000,10158355,2000,2.35,89,1291,7.3
4300000,9791282,2009,2.35,133,1045,7.2
4200000,8078683,2002.130733,16,60,3026,8.1
4200000,101740,2009,2.35,90,1951,5
4030000,2542264,1997,1.85,93,938,7.1
4000000,109492484,1981,1.85,94,582,6.2
4000000,62546695,1992,2.35,112,2412,7.3
4000000,117085297,2003,1.85,101,32015,7.8
4000000,38251425,1977,1.37,93,12691,8.1
4000000,36000000,1952,1.37,152,825,6.7
4000000,52819253,2015,2.35,91,4807,4.6
4000000,49800000,1995,1.66,111,14823,7.6
4000000,43766463,2001,2.35,112,13707,7.1
4000000,50692666,2014,1.85,165,673,8
4000000,36275469,2010,1.85,106,18645,7.1
4000000,21206861,2014,1.85,86,4073,4.7
4000000,25448707,2013,2.35,93,46868,4
4000000,14237880,1985,1.85,108,2020,7.3
4000000,14237880,1985,1.85,108,2020,7.3
4000000,13000000,1988,2.35,93,837,7.3
4000000,11744471,1963,2.35,172,1785,8.3
4000000,10941801,2004,1.85,109,2649,5.4
4000000,40107018,2006,1.85,96,20132,6.7
4000000,10097096,2001,1.85,93,955,4.6
4000000,9821335,2000,1.85,82,3354,4
4000000,11131455,2003,2.35,101,3086,7
4000000,8200000,1961,1.66,120,1652,7.4
4000000,10770993,2006,1.85,81,50831,5.9
4000000,7555256,1995,1.85,82,1002,4.6
4000000,11799060,2002,1.85,110,19928,6.7
4000000,6000000,1969,1.85,127,753,6.3
4000000,4630045,2006,1.85,90,1566,6
4000000,4301000,1995,1.85,110,7921,6.7
4000000,9413956,2002,1.85,104,2251,7.1
4000000,3816594,2003,1.85,96,972,2.7
4000000,3468572,1988,1.85,110,1966,7.3
4000000,2922988,1996,1.85,84,3559,7.6
4000000,5966671,2011,2.35,102,48,8.5
4000000,3858964,2007,2.55,93,776,6.5
4000000,1989035,2011,2.35,83,2353,6.6
4000000,1919197,2005,2.35,96,1208,6.6
4000000,1983596,2011,1.85,88,4777,6.2
4000000,973613,2005,1.85,101,1215,6.9
4000000,800000,1987,1.85,87,1700,4.8
4000000,563711,2002,1.85,99,3130,7
4000000,399793,1999,1.78,106,4343,5.4
4000000,373375,2013,2.35,117,13607,6.9
4000000,354704,1987,1.85,102,11083,5.9
4000000,302204,1997,2.35,99,975,6.6
4000000,267972,2000,1.85,85,2282,6.3
4000000,185577,1999,1.85,86,2805,6.3
4000000,324218,2014,2.35,104,1281,6
4000000,4854356,2013,2.35,120,824,7.7
4000000,146402,2002,1.85,113,387,7.7
4000000,120016,2010,2.35,106,916,7
4000000,75078,2000,1.85,103,1403,6.3
4000000,64359,1998,2.126976154,93,643,5.9
4000000,34145,1998,2.35,100,5796,5
4000000,679482,2010,2.35,98,1038,6.5
4000000,12836,1997,1.85,92,20135,5.8
4000000,978527,2011,2.35,119,10984,6
4000000,4327,2012,2.35,93,242,5.2
4000000,442550,2011,2.35,99,2631,6.3
4000000,63180,2003,2.35,90,1298,6.3
3900000,390525192,1939,1.37,226,1862,8.2
3900000,28350000,1966,1.66,120,1238,7.9
3800000,23689877,1976,1.85,121,5987,8.1
3800000,41914,2009,1.85,92,3229,7.3
3800000,340930,2009,2.35,99,298,6.9
3800000,14873,1965,2.35,152,2888,6.8
3768785,8000000,1950,1.37,107,731,7
3750000,2436111,2010,1.85,97,1269,7.3
3750000,44462,2009,2.35,95,2658,6.8
3716946,5000000,1970,1.85,121,1970,7.3
3600000,44785053,1969,1.85,113,465,7.9
3500000,83453539,1980,1.85,88,2726,7.8
3500000,257938649,1997,1.85,91,2323,7.2
3500000,257938649,1997,1.85,91,2323,7.2
3500000,27731527,1993,1.85,97,3036,7.5
3500000,27936778,1995,1.85,97,3455,7.3
3500000,40454520,2015,1.66,92,1122,6.8
3500000,14000000,1987,1.85,85,3617,6
3500000,13007551,1967,2.35,134,970,8
3500000,12800000,1959,1.78,149,646,7.6
3500000,12600000,1972,1.85,116,771,7.5
3500000,12000000,1966,2.35,121,2402,7
3500000,10317779,1998,1.85,93,987,3.9
3500000,13795053,1996,1.85,96,995,6.1
3500000,6451628,1998,2.35,105,4238,7.5
3500000,5923044,1987,1.85,37,1347,7.8
3500000,3293258,2001,1.85,81,2238,5.2
3500000,221096,2006,1.85,101,3574,6.5
3500000,182695,2016,1.85,105,1043,4.7
3500000,113783,2005,1.85,98,20009,6.4
3500000,96793,2004,2.35,91,6380,5.3
3500000,29233,2015,2.126976154,100,24,7
3500000,9871,1998,1.37,104,2406,5.5
3400000,31063038,1977,1.85,94,2861,6.7
3400000,20433227,2011,1.85,107,22834,7.1
3400000,4124277,2008,1.66,92,3608,6.5
3400000,12636,2011,2.35,99,320,6.1
3300000,33474334,2014,2.4,107,26495,8.5
3300000,12405473,2006,1.85,91,2747,7.4
3300000,5422740,1999,1.85,99,1430,7.1
3300000,19875,2006,1.85,93,11860,6.7
3300000,40262,2014,16,97,3717,4.5
3250000,6965361,1982,1.85,98,1105,6.6
3250000,7680,1999,2.126976154,92,2020,6.4
3200000,33395426,1968,1.85,136,2997,8
3200000,8000000,1962,1.85,113,2693,8.1
3200000,14441158,2004,1.85,101,308,7.5
3200000,14314407,2010,1.85,105,2016,7.2
3200000,2828590,2009,2.35,99,1936,7.2
3200000,690872,2005,2.35,95,170118,6.4
3180000,9644124,1946,1.37,118,1844,8.6
3100000,123407,2012,1.85,108,1962,5.7
3000000,177512032,2010,1.85,98,1081,5.7
3000000,91265155,2013,2.35,85,3708,5.7
3000000,87727807,2012,2.35,110,2239,6.8
3000000,38236338,2000,1.85,115,1964,6.6
3000000,33300000,1957,2.35,161,1035,8.2
3000000,32653000,2014,2.35,109,900,7.3
3000000,55193251,1998,2.35,91,1965,7.4
3000000,27788649,1997,1.85,98,4277,5.1
3000000,58240487,2002,1.85,120,1779,8
3000000,21163999,1985,1.85,87,1472,5.4
3000000,20966644,1985,1.66,117,1665,7.4
3000000,20123742,2009,2.35,132,91,7.7
3000000,19184820,2002,1.85,113,159,5.4
3000000,24600000,1960,2.35,125,1328,8.3
3000000,17570324,1958,1.85,108,649,8.1
3000000,17489009,1970,2.35,95,1186,6.1
3000000,15935068,1993,1.85,91,2899,4.3
3000000,15000000,1990,1.85,100,1441,5.3
3000000,13200000,1976,1.85,120,2811,6.8
3000000,13000000,1966,1.85,128,70,6.7
3000000,12051924,2005,1.85,100,2165,7.2
3000000,11052713,1985,2.126976154,97,1163,6.6
3000000,10400000,1960,1.66,146,1444,7.9
3000000,10172519,2009,1.85,84,4815,5.9
3000000,10000000,1961,1.75,186,3847,8.3
3000000,9017070,1999,1.85,94,1936,5.2
3000000,9012000,1948,1.37,126,2269,7.8
3000000,23376973,2013,1.85,109,328,7.9
3000000,7888000,1987,1.85,95,1389,3.2
3000000,7301115,2006,1.85,99,2321,3
3000000,7000000,1988,1.85,97,1395,6.5
3000000,6879730,2004,2.126976154,94,3049,6.9
3000000,7777790,2002,1.85,90,2510,7
3000000,11322573,2005,2.35,117,1394,7.8
3000000,30438635,1999,1.85,96,1616,6.9
3000000,4142507,2000,1.85,82,858,4.4
3000000,11267511,2012,1.85,86,2260,7.4
3000000,4570178,2010,2.35,90,3692,6.6
3000000,4000000,1971,1.33,89,1011,7.8
3000000,3902679,1993,1.66,98,1806,5.3
3000000,4002884,1997,1.85,95,1363,5.3
3000000,3660880,1978,1.85,94,1618,8
3000000,3705923,2001,1.85,104,12250,7.1
3000000,7445044,2016,2.126976154,101,1335,5
3000000,3076820,1999,1.85,87,9555,5.4
3000000,2962051,1996,1.85,108,11459,6.9
3000000,11537539,2005,2.35,94,278,7.3
3000000,3237452,2010,1.78,110,1567,6.3
3000000,5746453,1998,1.85,134,36859,7.8
3000000,2255000,2003,1.85,89,539,6.6
3000000,1821983,2014,2.35,102,43810,5.4
3000000,1324299,2011,1.85,99,2452,5.7
3000000,6239723,2003,2.35,120,852,8.4
